hablante,destinatario,emisión,linea,path
FA1,UNKNOWN,xxx . ,224,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,248,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,382,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,<xxx> [=! whispers] . ,392,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,xxx . ,431,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=kisses . ,473,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,512,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,590,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=gasps . ,665,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,<xxx> [=! sings] &=hums . ,716,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,<xxx> [=! sings] &=hums . ,720,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=hums . ,722,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=hums &=laughs . ,724,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,okay . ,757,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,okay . ,761,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=yawns okay . ,948,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,956,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,&=sighs . ,1057,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,&=sighs . ,1059,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,1081,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,-until- . ,1181,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,&=sighs . ,1201,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,1227,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,-two- . ,1251,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,-three- . ,1257,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,-four ! ,1265,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA2,UNKNOWN,xxx . ,1343,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,okay . ,1365,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,xxx . ,1389,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA2,UNKNOWN,xxx . ,1413,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA2,UNKNOWN,xxx . ,1415,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,&=sighs . ,1477,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,okay . ,1479,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,UNKNOWN,&=sighs . ,1483,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,1560,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=gasps . ,1564,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=laughs . ,1590,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,<xxx> [=! imitates] . ,1708,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,<xxx> [=! imitates] . ,1722,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,<xxx> [=! imitates] . ,1728,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=laughs . ,1853,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,-pink . ,1982,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,xxx . ,2086,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
UC1,UNKNOWN,xxx . ,2110,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
UC1,UNKNOWN,xxx . ,2112,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
UC1,UNKNOWN,xxx . ,2154,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA2,UNKNOWN,xxx . ,2325,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA2,UNKNOWN,&=laughs . ,2449,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
FA1,CHI,&=kisses . ,2501,/home/macramole/Code/ciipme/aclew/highVolFromGit/allCHA/eng/5134.elan.cha
